,Unnamed: 0,track_id,track_name,popularity,available_markets,disc_number,duration_ms,explicit,track_number,href,album_id,album_name,album_release_date,album_type,album_total_tracks,artists_names,artists_ids,principal_artist_id,principal_artist_name,artist_genres,principal_artist_followers,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,year,duration_min
11011,161,2pIUpMhHL6L9Z5lnKxJJr9,Attention,83,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,180066,FALSE,1,['href'],1HMLpmZAnNyl9pxvOnTovV,NewJeans 1st EP 'New Jeans',8/1/2022 0:00,single,4,NewJeans,6HvZYsbFfjnjFrWF950C9d,6HvZYsbFfjnjFrWF950C9d,NewJeans,k-pop;k-pop girl group,4965433,0.236,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,0.811,0.648,0,10,0.0761,-3.684,0,0.0368,104.988,4,0.695,2022,3.0011
11012,162,0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,87,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,168133,TRUE,2,['href'],31L7J7AO993tSBxAunoeoa,SIXDO,12/2/2022 0:00,single,6,Feid,2LRoIwlKmHjgvigdNGBHNo,2LRoIwlKmHjgvigdNGBHNo,Feid,colombian pop;pop reggaeton;reggaeton colombiano;trap latino;urbano latino,7117866,0.114,https://api.spotify.com/v1/audio-analysis/0CYTGMBYkwUxrj1MWDLrC5,0.743,0.831,0.0000643,8,0.35,-4.042,0,0.0584,95.975,4,0.609,2022,2.802216667
11013,163,1TsiwVwHhLgVK8sxBchINM,Tishomingo,74,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,188882,FALSE,10,['href'],7IouDrXPdAZwT1NzVV3vef,American Heartbreak,5/20/2022 0:00,album,34,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,classic oklahoma country;modern country pop,1976580,0.309,https://api.spotify.com/v1/audio-analysis/1TsiwVwHhLgVK8sxBchINM,0.56,0.576,0.0000208,6,0.0988,-6.92,1,0.03,133.491,4,0.478,2022,3.148033333
11014,164,4tYFy8ALRjIZvnvSLw5lxN,Party,82,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,227628,TRUE,11,['href'],3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,5/6/2022 0:00,album,23,Bad Bunny;Rauw Alejandro,4q3ewBCX7sLwd24euuV69X;1mcTU81TzQhprhouKaTkpq,4q3ewBCX7sLwd24euuV69X,Bad Bunny,reggaeton;trap latino;urbano latino,73580251,0.0151,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,0.829,0.799,0.000543,9,0.242,-5.389,1,0.0897,97.013,4,0.471,2022,3.7938
11015,165,1vux5TJpXtc7tbjA1YODpp,Capo,76,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,192200,TRUE,1,['href'],2WAAfdbV4y4qn6lHidoYaR,Capo,1/13/2022 0:00,single,1,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,memphis hip hop;rap,6647155,0.119,https://api.spotify.com/v1/audio-analysis/1vux5TJpXtc7tbjA1YODpp,0.614,0.953,0,2,0.331,-4.162,1,0.0688,154.969,4,0.593,2022,3.203333333
11016,166,5kpxVMDvYGRmNqawPqDTYR,JGL,81,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,158093,FALSE,1,['href'],1VwBEj5qv0cbe78LJmANhW,JGL,2/18/2022 0:00,single,1,La Adictiva;Luis R Conriquez,49EE6lVLgU8sp7dFgPshgM;0pePYDrJGk8gqMRbXrLJC8,49EE6lVLgU8sp7dFgPshgM,La Adictiva,banda;musica mexicana;norteno,5447183,0.55,https://api.spotify.com/v1/audio-analysis/5kpxVMDvYGRmNqawPqDTYR,0.702,0.586,0,8,0.27,-5.317,1,0.118,112.852,4,0.965,2022,2.634883333
11017,167,5bU6rOWXTwagpjUcGp7I8N,El Belicon,80,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,214397,TRUE,1,['href'],6JkrkH0UYCBE6uHrfP2Aur,El Belicón,2/4/2022 0:00,single,1,Peso Pluma;Raul Vega,12GqGscKJx3aE4t07u7eVZ;3RG6ihKgeBkOsLAPZxoPp9,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,corridos tumbados;sad sierreno,6774118,0.434,https://api.spotify.com/v1/audio-analysis/5bU6rOWXTwagpjUcGp7I8N,0.409,0.713,0.000719,8,0.206,-6.713,1,0.03,97.029,3,0.725,2022,3.573283333
11018,168,50Emgupm363qIrYBe20FR3,Quittin' Time,74,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,220885,FALSE,1,['href'],2qPki6xBkJ1Mbra43t7hnA,Summertime Blues,7/15/2022 0:00,single,9,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,classic oklahoma country;modern country pop,1976580,0.215,https://api.spotify.com/v1/audio-analysis/50Emgupm363qIrYBe20FR3,0.557,0.725,0.00000921,0,0.217,-5.79,0,0.0388,143.34,4,0.54,2022,3.681416667
11019,169,6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),78,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,148816,TRUE,1,['href'],33C2Ujqsq5tFa93LtafTHN,Die Young (feat. 347aidan),5/25/2022 0:00,single,1,Sleepy Hallow;347aidan,6EPlBSH2RSiettczlz7ihV;0bBz5bRBkExaej2HxtVfCw,6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,brooklyn drill;nyc rap,1475166,0.827,https://api.spotify.com/v1/audio-analysis/6EbVuwU7EnKeF2hdpViXCH,0.808,0.582,0,11,0.111,-6.26,1,0.338,77.471,4,0.675,2022,2.480266667
11020,170,7CiDwKE62N6ey3LyG6s7xc,In My Room,81,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,177609,FALSE,1,['href'],3WmjP2w94BdrRraDmCHosq,In My Room,5/6/2022 0:00,single,1,Chance Peña,4lhUHpVOXmkEBGGHV71QCh,4lhUHpVOXmkEBGGHV71QCh,Chance Peña,singer-songwriter pop,128887,0.521,https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc,0.408,0.338,0.000639,4,0.0732,-13.626,1,0.0431,133.943,3,0.1,2022,2.96015
11021,171,2BJy4svtrGACqRB5BFLOK6,Way of the Triune God - Hallelujah Version,73,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,208813,FALSE,5,['href'],38DbwWdACUMpVMfRTxGnvi,Can I Take My Hounds to Heaven?,9/30/2022 0:00,album,24,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,kentucky indie;kentucky roots;outlaw country,1978979,0.629,https://api.spotify.com/v1/audio-analysis/2BJy4svtrGACqRB5BFLOK6,0.696,0.583,0,10,0.123,-6.384,1,0.0307,79.057,4,0.543,2022,3.480216667
11022,172,0jkzxxDG8z3Y5OmfNl1VM0,Homesick,75,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,194416,TRUE,12,['href'],50ZenUP4O2Q5eCy2NRNvuz,Stick Season,10/14/2022 0:00,album,14,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,pov: indie,1201725,0.0261,https://api.spotify.com/v1/audio-analysis/0jkzxxDG8z3Y5OmfNl1VM0,0.503,0.643,0.0000227,6,0.314,-6.494,1,0.0407,169.955,4,0.43,2022,3.240266667
11023,173,2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,81,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,120308,FALSE,1,['href'],69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),9/23/2022 0:00,album,12,JVKE,164Uj4eKjl6zTBKfJLFKKK,164Uj4eKjl6zTBKfJLFKKK,JVKE,modern indie pop;pov: indie;singer-songwriter pop,2999124,0.617,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,0.422,0.44,0,11,0.0837,-5.53,1,0.0544,128.934,5,0.332,2022,2.005133333
11024,174,4lUsBLTAiufWocWtg4H0my,J.,75,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,234613,TRUE,3,['href'],1i5VsPI1sXn847oHyXyZCh,Dañado,6/2/2022 0:00,album,7,Ivan Cornejo,6PH3FLQAxtqYy46Zv08bpV,6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,sad sierreno,1640705,0.666,https://api.spotify.com/v1/audio-analysis/4lUsBLTAiufWocWtg4H0my,0.408,0.47,0.0000544,10,0.0926,-10.149,1,0.0893,51.66,4,0.0953,2022,3.910216667
11025,175,3XfUFGzbr0LmwFVoLXd9cO,Billete Grande (En Vivo),80,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,163940,FALSE,1,['href'],3qYGLHQB2krhFp27Hm62Ip,Billete Grande (En Vivo),8/2/2022 0:00,single,1,Fuerza Regida;Edgardo Nuñez,0ys2OFYzWYB5hRDLCsBqxt;0mA4dkNGiN4fqTBi2SLlAv,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,corrido;corridos tumbados;sad sierreno;sierreno,4519905,0.533,https://api.spotify.com/v1/audio-analysis/3XfUFGzbr0LmwFVoLXd9cO,0.751,0.601,0,5,0.377,-5.912,0,0.0828,100.994,1,0.56,2022,2.732333333
11026,176,7AUHZBFJ5c7fiLhl0I9r5S,First Light,75,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,131181,TRUE,1,['href'],1IuOXWTMmNrH7H82V0gBcy,Blood Shore Season 3,10/18/2022 0:00,album,10,Xavier Wulf,3uo0ix4Y67XHVWBhXXIY1S,3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,cloud rap;dark trap;memphis hip hop;underground hip hop,737346,0.0509,https://api.spotify.com/v1/audio-analysis/7AUHZBFJ5c7fiLhl0I9r5S,0.654,0.822,0,4,0.118,-6.065,0,0.146,175.913,4,0.309,2022,2.18635
